feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
monthsinservice,increase,10.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.893,False,17231,0.6570142343447387
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17249,0.5759655761662543
monthlyminutes,increase,232.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.554,False,17249,0.5759655761662543
overageminutes,decrease,569.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,5.485,False,17277,0.5154201051700229
percchangerevenues,increase,-155.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,3.901,False,17277,0.5154201051700229
directorassistedcalls,decrease,8.66,0.89,Enable self-service directory app + customer education,Digital,3.49,False,17277,0.5154201051700229
droppedcalls,decrease,27.7,6.01,Escalate to network ops for coverage improvement,Network Ops,2.398,False,17304,0.8143977641856317
percchangerevenues,increase,-33.1,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.809,False,17304,0.8143977641856317
percchangeminutes,increase,-212.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.781,False,17304,0.8143977641856317
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,17321,0.8190959963505763
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17321,0.8190959963505763
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,17321,0.8190959963505763
monthlyminutes,increase,136.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.735,False,17325,0.5689410769747596
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17325,0.5689410769747596
monthlyrevenue,increase,40.23,58.8,Bundle additional services at no cost to boost value,Sales,0.418,False,17325,0.5689410769747596
overageminutes,decrease,352.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,3.235,False,17350,0.5119926534306547
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,17350,0.5119926534306547
directorassistedcalls,decrease,2.48,0.89,Enable self-service directory app + customer education,Digital,0.713,False,17350,0.5119926534306547
monthlyrevenue,increase,12.74,58.8,Bundle additional services at no cost to boost value,Sales,1.036,False,17380,0.5907670276639972
monthlyminutes,increase,120.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.766,False,17380,0.5907670276639972
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17380,0.5907670276639972
monthlyrevenue,increase,14.0,58.8,Bundle additional services at no cost to boost value,Sales,1.008,False,17499,0.6658422847189807
monthlyminutes,increase,22.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.951,False,17499,0.6658422847189807
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17499,0.6658422847189807
percchangeminutes,increase,-582.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.223,False,17501,0.5074327642272105
customercarecalls,decrease,8.7,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,1.34,True,17501,0.5074327642272105
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17501,0.5074327642272105
monthlyminutes,increase,89.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.824,False,17523,0.8114795978661365
monthsinservice,increase,12.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.689,False,17523,0.8114795978661365
monthlyrevenue,increase,39.99,58.8,Bundle additional services at no cost to boost value,Sales,0.423,False,17523,0.8114795978661365
percchangerevenues,increase,-80.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.022,False,17531,0.52715741897969
customercarecalls,decrease,9.3,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,1.458,True,17531,0.52715741897969
percchangeminutes,increase,-371.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.401,False,17531,0.52715741897969
monthlyminutes,increase,62.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.875,False,17548,0.5380574221589538
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17548,0.5380574221589538
monthlyrevenue,increase,30.24,58.8,Bundle additional services at no cost to boost value,Sales,0.643,False,17548,0.5380574221589538
monthlyminutes,increase,30.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.936,False,17551,0.5401905715401694
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17551,0.5401905715401694
monthlyrevenue,increase,30.1,58.8,Bundle additional services at no cost to boost value,Sales,0.646,False,17551,0.5401905715401694
droppedcalls,decrease,20.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.547,False,17553,0.5686395599842761
percchangeminutes,increase,-226.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.836,False,17553,0.5686395599842761
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17553,0.5686395599842761
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,17557,0.8256550007539586
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17557,0.8256550007539586
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,17557,0.8256550007539586
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,17563,0.7633864358967001
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,17563,0.7633864358967001
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17563,0.7633864358967001
totalrecurringcharge,decrease,66.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.805,False,17565,0.5705341914630725
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17565,0.5705341914630725
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,17586,0.8242065772273051
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17586,0.8242065772273051
monthlyrevenue,increase,34.99,58.8,Bundle additional services at no cost to boost value,Sales,0.536,False,17586,0.8242065772273051
percchangeminutes,increase,-1024.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,3.946,False,17617,0.7609806269894933
overageminutes,decrease,179.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.442,False,17617,0.7609806269894933
droppedcalls,decrease,16.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.182,False,17617,0.7609806269894933
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17623,0.504534153348945
monthlyminutes,increase,122.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.762,False,17623,0.504534153348945
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,17623,0.504534153348945
droppedcalls,decrease,16.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.182,False,17627,0.6624678554833351
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,17627,0.6624678554833351
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17627,0.6624678554833351
monthsinservice,increase,7.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,1.2,False,17628,0.690429043668448
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,17628,0.690429043668448
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,17628,0.690429043668448
monthlyrevenue,increase,9.79,58.8,Bundle additional services at no cost to boost value,Sales,1.103,False,17667,0.7454715241931251
monthlyminutes,increase,14.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.966,False,17667,0.7454715241931251
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17667,0.7454715241931251
monthlyrevenue,increase,10.49,58.8,Bundle additional services at no cost to boost value,Sales,1.087,False,17672,0.6060689041085322
monthlyminutes,increase,8.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.977,False,17672,0.6060689041085322
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17672,0.6060689041085322
monthlyminutes,increase,98.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.807,False,17673,0.5586930094773247
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17673,0.5586930094773247
customercarecalls,decrease,5.3,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,0.673,True,17673,0.5586930094773247
totalrecurringcharge,decrease,110.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.653,False,17681,0.5425731310257272
monthlyminutes,increase,14.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.966,False,17681,0.5425731310257272
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17681,0.5425731310257272
droppedcalls,decrease,27.0,6.01,Escalate to network ops for coverage improvement,Network Ops,2.321,False,17707,0.5237688327499795
percchangeminutes,increase,-507.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.931,False,17707,0.5237688327499795
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17707,0.5237688327499795
monthsinservice,increase,7.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,1.2,False,17710,0.5048469929628377
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,17710,0.5048469929628377
monthlyminutes,increase,3.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.987,False,17710,0.5048469929628377
totalrecurringcharge,decrease,80.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.393,False,17721,0.5741151612437586
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17721,0.5741151612437586
monthlyminutes,increase,246.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.528,False,17721,0.5741151612437586
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,17743,0.5275472807407698
monthlyminutes,increase,2.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.989,False,17743,0.5275472807407698
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17743,0.5275472807407698
droppedcalls,decrease,70.3,6.01,Escalate to network ops for coverage improvement,Network Ops,7.108,False,17773,0.5595407306748436
totalrecurringcharge,decrease,109.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.611,False,17773,0.5595407306748436
percchangeminutes,increase,-613.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.344,False,17773,0.5595407306748436
totalrecurringcharge,decrease,105.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.443,False,17783,0.7417718413690965
percchangeminutes,increase,-307.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.152,False,17783,0.7417718413690965
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17783,0.7417718413690965
droppedcalls,decrease,22.3,6.01,Escalate to network ops for coverage improvement,Network Ops,1.801,False,17806,0.5799363615157218
monthlyrevenue,increase,11.73,58.8,Bundle additional services at no cost to boost value,Sales,1.059,False,17806,0.5799363615157218
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17806,0.5799363615157218
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17815,0.5560873967186077
percchangeminutes,increase,-130.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.462,False,17815,0.5560873967186077
customercarecalls,decrease,16.3,1.87,Root-cause complaint history; assign dedicated account mgr,Retention,2.832,True,17816,0.6041993299186175
droppedcalls,decrease,21.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.735,False,17816,0.6041993299186175
percchangeminutes,increase,-388.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.467,False,17816,0.6041993299186175
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17825,0.5035210703413624
blockedcalls,decrease,10.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.604,False,17825,0.5035210703413624
monthlyminutes,increase,12.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.97,False,17826,0.6351971551265533
monthsinservice,increase,11.0,18.76,Enrol in loyalty tier programme with milestone rewards,Marketing,0.791,False,17826,0.6351971551265533
